order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,discount,sale_price,profit
6782,2022-08-20,Second Class,Consumer,United States,Baltimore,Maryland,21215,East,Office Supplies,Labels,OFF-LA-10004093,50,60,8,2,1.2,58.8,8.799999999999997
6783,2023-03-16,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Furnishings,FUR-FU-10000732,20,20,4,4,0.8,19.2,-0.8000000000000007
6784,2022-04-14,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Supplies,OFF-SU-10004884,40,40,3,4,1.6,38.4,-1.6000000000000014
6785,2022-05-23,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Tables,FUR-TA-10001771,120,140,1,5,7.0,133.0,13.0
6786,2023-05-07,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,OFF-ST-10000060,240,260,5,5,13.0,247.0,7.0
6787,2022-07-27,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,OFF-PA-10004100,20,20,4,2,0.4,19.6,-0.3999999999999986
6788,2023-03-15,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Furniture,Furnishings,FUR-FU-10003975,120,130,3,3,3.9,126.1,6.099999999999994
6789,2023-06-02,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Paper,OFF-PA-10001712,60,70,7,2,1.4000000000000001,68.6,8.599999999999994
6790,2023-09-15,Second Class,Corporate,United States,Durham,North Carolina,27707,South,Office Supplies,Art,OFF-AR-10001953,110,140,4,3,4.2,135.8,25.80000000000001
6791,2022-02-24,First Class,Consumer,United States,Roseville,California,95661,West,Office Supplies,Binders,OFF-BI-10004967,10,10,5,3,0.3,9.7,-0.3000000000000007
6792,2023-06-07,Standard Class,Home Office,United States,Sacramento,California,95823,West,Furniture,Furnishings,FUR-FU-10003731,10,10,1,2,0.2,9.8,-0.1999999999999993
6793,2023-10-11,First Class,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Binders,OFF-BI-10001989,50,60,3,2,1.2,58.8,8.799999999999997
6794,2022-07-10,Standard Class,Corporate,United States,Chicago,Illinois,60610,Central,Office Supplies,Storage,OFF-ST-10000344,20,20,2,4,0.8,19.2,-0.8000000000000007
6795,2023-10-19,Standard Class,Corporate,United States,Chicago,Illinois,60610,Central,Technology,Phones,TEC-PH-10001051,200,240,3,2,4.8,235.2,35.19999999999999
6796,2022-02-18,Standard Class,Corporate,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10001215,20,30,2,4,1.2,28.8,8.8
6797,2023-02-15,Same Day,Consumer,United States,Houston,Texas,77041,Central,Furniture,Furnishings,FUR-FU-10001473,20,20,2,5,1.0,19.0,-1.0
6798,2023-04-30,Same Day,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Binders,OFF-BI-10000315,0,0,1,2,0.0,0.0,0.0
6799,2022-05-11,Same Day,Consumer,United States,Houston,Texas,77041,Central,Furniture,Furnishings,FUR-FU-10002240,10,10,5,3,0.3,9.7,-0.3000000000000007
6800,2023-09-22,Standard Class,Corporate,United States,Phoenix,Arizona,85023,West,Furniture,Tables,FUR-TA-10002607,30,40,1,4,1.6,38.4,8.399999999999999
6801,2023-04-02,Standard Class,Corporate,United States,Phoenix,Arizona,85023,West,Technology,Machines,TEC-MA-10003356,250,270,2,2,5.4,264.6,14.600000000000023
6802,2023-12-22,Standard Class,Corporate,United States,Phoenix,Arizona,85023,West,Technology,Accessories,TEC-AC-10002217,40,50,3,4,2.0,48.0,8.0
6803,2022-06-05,Standard Class,Corporate,United States,Phoenix,Arizona,85023,West,Technology,Accessories,TEC-AC-10004353,90,100,2,3,3.0,97.0,7.0
6804,2022-08-24,Standard Class,Corporate,United States,Phoenix,Arizona,85023,West,Furniture,Chairs,FUR-CH-10004754,40,50,2,2,1.0,49.0,9.0
6805,2022-08-17,First Class,Consumer,United States,Pomona,California,91767,West,Technology,Accessories,TEC-AC-10002800,90,100,2,4,4.0,96.0,6.0
6806,2022-12-25,First Class,Corporate,United States,Atlanta,Georgia,30318,South,Office Supplies,Paper,OFF-PA-10001752,10,10,2,5,0.5,9.5,-0.5
6807,2022-01-04,Standard Class,Corporate,United States,Everett,Washington,98208,West,Office Supplies,Binders,OFF-BI-10003314,0,0,1,3,0.0,0.0,0.0
6808,2022-02-12,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Office Supplies,Paper,OFF-PA-10000357,80,100,3,3,3.0,97.0,17.0
6809,2023-10-14,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Furniture,Furnishings,FUR-FU-10001085,20,20,3,3,0.6,19.4,-0.6000000000000014
6810,2023-09-10,First Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10000301,0,0,2,2,0.0,0.0,0.0
6811,2022-06-12,First Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Machines,TEC-MA-10002930,10,10,1,4,0.4,9.6,-0.40000000000000036
6812,2022-04-24,First Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,FUR-CH-10002372,90,110,2,3,3.3,106.7,16.700000000000003
6813,2022-03-31,First Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10003707,20,20,4,3,0.6,19.4,-0.6000000000000014
6814,2022-06-29,First Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,FUR-FU-10001057,110,130,8,2,2.6,127.4,17.400000000000006
6815,2023-11-21,First Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Machines,TEC-MA-10001681,220,240,2,2,4.8,235.2,15.199999999999989
6816,2023-07-24,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10003981,10,10,3,3,0.3,9.7,-0.3000000000000007
6817,2022-08-01,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Fasteners,OFF-FA-10000624,20,20,5,2,0.4,19.6,-0.3999999999999986
6818,2023-05-09,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10004995,2940,3270,3,2,65.4,3204.6,264.5999999999999
6819,2022-05-13,Standard Class,Corporate,United States,Peoria,Illinois,61604,Central,Office Supplies,Binders,OFF-BI-10003784,0,0,5,4,0.0,0.0,0.0
6820,2023-07-11,Standard Class,Corporate,United States,Peoria,Illinois,61604,Central,Furniture,Furnishings,FUR-FU-10004586,10,10,3,5,0.5,9.5,-0.5
6821,2023-08-11,Standard Class,Corporate,United States,Peoria,Illinois,61604,Central,Furniture,Chairs,FUR-CH-10004698,100,110,2,2,2.2,107.8,7.799999999999997
6822,2022-09-29,Standard Class,Corporate,United States,Peoria,Illinois,61604,Central,Furniture,Furnishings,FUR-FU-10001935,0,0,2,5,0.0,0.0,0.0
6823,2022-10-26,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Appliances,OFF-AP-10003040,150,170,5,3,5.1,164.9,14.900000000000006
6824,2023-02-08,Standard Class,Corporate,United States,Montgomery,Alabama,36116,South,Office Supplies,Envelopes,OFF-EN-10001335,90,100,9,2,2.0,98.0,8.0
6825,2023-10-09,Standard Class,Corporate,United States,Montgomery,Alabama,36116,South,Furniture,Tables,FUR-TA-10002041,290,360,2,3,10.799999999999999,349.2,59.19999999999999
6826,2023-06-17,Standard Class,Corporate,United States,Lafayette,Indiana,47905,Central,Office Supplies,Storage,OFF-ST-10001558,30,30,2,3,0.8999999999999999,29.1,-0.8999999999999986
6827,2022-08-14,Standard Class,Corporate,United States,Lafayette,Indiana,47905,Central,Technology,Copiers,TEC-CO-10004722,14000,17500,5,3,525.0,16975.0,2975.0
6828,2023-05-17,Standard Class,Corporate,United States,Lafayette,Indiana,47905,Central,Office Supplies,Binders,OFF-BI-10004600,670,740,2,5,37.0,703.0,33.0
6829,2023-03-04,Standard Class,Corporate,United States,Lafayette,Indiana,47905,Central,Office Supplies,Binders,OFF-BI-10003712,30,30,7,5,1.5,28.5,-1.5
6830,2023-10-10,Standard Class,Corporate,United States,Lafayette,Indiana,47905,Central,Office Supplies,Art,OFF-AR-10001958,30,30,2,2,0.6,29.4,-0.6000000000000014
6831,2023-06-01,Second Class,Corporate,United States,New York City,New York,10009,East,Technology,Phones,TEC-PH-10001750,180,200,3,3,6.0,194.0,14.0
6832,2022-10-05,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Appliances,OFF-AP-10002287,20,20,4,3,0.6,19.4,-0.6000000000000014
6833,2023-09-07,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Art,OFF-AR-10003183,10,10,3,4,0.4,9.6,-0.40000000000000036
6834,2022-11-18,Same Day,Consumer,United States,Santa Ana,California,92704,West,Furniture,Tables,FUR-TA-10003008,130,150,1,4,6.0,144.0,14.0
6835,2022-03-26,Standard Class,Corporate,United States,Montebello,California,90640,West,Technology,Accessories,TEC-AC-10004803,30,30,2,3,0.8999999999999999,29.1,-0.8999999999999986
6836,2022-12-29,Standard Class,Corporate,United States,Thousand Oaks,California,91360,West,Office Supplies,Labels,OFF-LA-10003510,140,150,5,3,4.5,145.5,5.5
6837,2023-04-03,Standard Class,Corporate,United States,Thousand Oaks,California,91360,West,Furniture,Furnishings,FUR-FU-10000087,20,20,1,2,0.4,19.6,-0.3999999999999986
6838,2022-02-02,Standard Class,Corporate,United States,Vineland,New Jersey,8360,East,Office Supplies,Art,OFF-AR-10003732,10,10,4,3,0.3,9.7,-0.3000000000000007
6839,2022-02-22,Standard Class,Corporate,United States,Torrance,California,90503,West,Office Supplies,Appliances,OFF-AP-10000275,1510,1640,5,2,32.8,1607.2,97.20000000000005
6840,2023-05-21,Standard Class,Corporate,United States,Torrance,California,90503,West,Technology,Phones,TEC-PH-10003505,310,370,5,4,14.8,355.2,45.19999999999999
6841,2023-07-26,First Class,Home Office,United States,Troy,Ohio,45373,East,Office Supplies,Binders,OFF-BI-10002852,10,10,3,3,0.3,9.7,-0.3000000000000007
6842,2023-02-26,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Technology,Accessories,TEC-AC-10004877,20,20,3,2,0.4,19.6,-0.3999999999999986
6843,2023-12-24,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Office Supplies,Fasteners,OFF-FA-10002975,10,10,3,4,0.4,9.6,-0.40000000000000036
6844,2023-07-18,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Office Supplies,Storage,OFF-ST-10000419,60,70,5,4,2.8000000000000003,67.2,7.200000000000003
6845,2023-03-30,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Furniture,Chairs,FUR-CH-10002073,910,1060,4,5,53.0,1007.0,97.0
6846,2023-12-23,Standard Class,Home Office,United States,El Cajon,California,92020,West,Furniture,Chairs,FUR-CH-10000155,460,480,2,2,9.6,470.4,10.399999999999977
6847,2022-10-26,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10001260,20,30,4,4,1.2,28.8,8.8
6848,2023-11-30,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Technology,Phones,TEC-PH-10001924,50,60,1,3,1.7999999999999998,58.2,8.200000000000003
6849,2023-05-03,First Class,Consumer,United States,Frankfort,Illinois,60423,Central,Office Supplies,Paper,OFF-PA-10003134,70,80,2,2,1.6,78.4,8.400000000000006
6850,2022-08-18,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Furnishings,FUR-FU-10000409,50,60,4,2,1.2,58.8,8.799999999999997
6851,2023-08-08,Standard Class,Corporate,United States,Franklin,Wisconsin,53132,Central,Furniture,Bookcases,FUR-BO-10002545,1320,1570,6,3,47.1,1522.9,202.9000000000001
6852,2022-12-19,Standard Class,Corporate,United States,Franklin,Wisconsin,53132,Central,Office Supplies,Binders,OFF-BI-10001460,90,110,7,5,5.5,104.5,14.5
6853,2023-11-23,Second Class,Corporate,United States,Little Rock,Arkansas,72209,South,Office Supplies,Storage,OFF-ST-10001328,50,60,4,2,1.2,58.8,8.799999999999997
6854,2023-05-07,Second Class,Corporate,United States,Little Rock,Arkansas,72209,South,Technology,Phones,TEC-PH-10003601,420,490,3,3,14.7,475.3,55.30000000000001
6855,2022-08-28,Second Class,Corporate,United States,Little Rock,Arkansas,72209,South,Office Supplies,Storage,OFF-ST-10001522,300,370,4,3,11.1,358.9,58.89999999999998
6856,2023-12-28,Second Class,Corporate,United States,Little Rock,Arkansas,72209,South,Office Supplies,Paper,OFF-PA-10001994,30,40,2,3,1.2,38.8,8.799999999999997
6857,2023-08-26,Second Class,Corporate,United States,Little Rock,Arkansas,72209,South,Office Supplies,Envelopes,OFF-EN-10001453,140,180,3,5,9.0,171.0,31.0
6858,2022-10-11,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Paper,OFF-PA-10004911,30,30,3,2,0.6,29.4,-0.6000000000000014
6859,2023-10-08,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Labels,OFF-LA-10001404,10,10,2,2,0.2,9.8,-0.1999999999999993
6860,2023-07-24,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Fasteners,OFF-FA-10001561,10,10,5,3,0.3,9.7,-0.3000000000000007
6861,2023-02-25,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Accessories,TEC-AC-10001383,220,270,11,3,8.1,261.9,41.89999999999998
6862,2023-03-04,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Labels,OFF-LA-10003190,20,20,8,2,0.4,19.6,-0.3999999999999986
6863,2023-08-19,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Furniture,Chairs,FUR-CH-10003774,180,220,3,2,4.4,215.6,35.599999999999994
6864,2022-07-28,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Office Supplies,Paper,OFF-PA-10000520,10,10,2,2,0.2,9.8,-0.1999999999999993
6865,2022-06-11,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Binders,OFF-BI-10004465,10,10,2,4,0.4,9.6,-0.40000000000000036
6866,2023-05-04,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Technology,Phones,TEC-PH-10003555,80,90,5,4,3.6,86.4,6.400000000000006
6867,2022-07-11,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Technology,Accessories,TEC-AC-10000844,210,250,3,4,10.0,240.0,30.0
6868,2023-08-04,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Technology,Phones,TEC-PH-10003187,30,30,2,4,1.2,28.8,-1.1999999999999993
6869,2022-10-22,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Furniture,Tables,FUR-TA-10003569,2690,2890,9,5,144.5,2745.5,55.5
6870,2022-10-07,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10003848,10,10,2,2,0.2,9.8,-0.1999999999999993
6871,2022-07-05,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10002606,40,50,9,2,1.0,49.0,9.0
6872,2022-05-28,Second Class,Corporate,United States,Chicago,Illinois,60610,Central,Office Supplies,Labels,OFF-LA-10004853,10,10,3,4,0.4,9.6,-0.40000000000000036
6873,2023-03-15,First Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10004948,0,0,1,2,0.0,0.0,0.0
6874,2023-11-05,Second Class,Consumer,United States,Beaumont,Texas,77705,Central,Office Supplies,Binders,OFF-BI-10003676,10,10,5,5,0.5,9.5,-0.5
6875,2022-11-23,Second Class,Consumer,United States,Beaumont,Texas,77705,Central,Technology,Accessories,TEC-AC-10001314,100,120,3,2,2.4,117.6,17.599999999999994
6876,2022-03-01,Standard Class,Consumer,United States,Chesapeake,Virginia,23320,South,Office Supplies,Labels,OFF-LA-10004545,20,30,2,3,0.8999999999999999,29.1,9.100000000000001
6877,2022-10-12,Standard Class,Consumer,United States,Chesapeake,Virginia,23320,South,Furniture,Tables,FUR-TA-10003238,1550,1650,3,3,49.5,1600.5,50.5
6878,2022-09-23,Same Day,Consumer,United States,Dallas,Texas,75217,Central,Furniture,Furnishings,FUR-FU-10004952,110,130,6,5,6.5,123.5,13.5
6879,2022-07-02,Same Day,Consumer,United States,Dallas,Texas,75217,Central,Office Supplies,Paper,OFF-PA-10003001,10,10,1,5,0.5,9.5,-0.5
6880,2022-10-30,Second Class,Home Office,United States,Seattle,Washington,98105,West,Furniture,Chairs,FUR-CH-10001215,1900,2000,5,5,100.0,1900.0,0.0
6881,2023-05-19,Second Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10004255,30,30,5,3,0.8999999999999999,29.1,-0.8999999999999986
6882,2022-12-14,Second Class,Home Office,United States,Seattle,Washington,98105,West,Furniture,Tables,FUR-TA-10001705,1760,1910,9,2,38.2,1871.8,111.79999999999995
6883,2023-09-29,Second Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Storage,OFF-ST-10002554,120,150,3,4,6.0,144.0,24.0
6884,2023-08-24,Second Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10002222,90,110,5,4,4.4,105.6,15.599999999999994
6885,2022-08-05,Standard Class,Consumer,United States,Minneapolis,Minnesota,55407,Central,Furniture,Chairs,FUR-CH-10002320,2060,2570,8,4,102.8,2467.2,407.1999999999998
6886,2022-08-31,Standard Class,Consumer,United States,Springfield,Ohio,45503,East,Technology,Accessories,TEC-AC-10003499,40,40,4,4,1.6,38.4,-1.6000000000000014
6887,2022-05-23,Standard Class,Consumer,United States,Springfield,Ohio,45503,East,Technology,Phones,TEC-PH-10003580,230,260,2,5,13.0,247.0,17.0
6888,2022-11-28,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Paper,OFF-PA-10004675,20,20,3,4,0.8,19.2,-0.8000000000000007
6889,2023-05-20,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Binders,OFF-BI-10000666,60,70,3,5,3.5,66.5,6.5
6890,2023-06-24,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Technology,Phones,TEC-PH-10001552,90,100,8,5,5.0,95.0,5.0
6891,2022-02-09,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Paper,OFF-PA-10000673,40,50,7,3,1.5,48.5,8.5
6892,2023-05-12,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Art,OFF-AR-10000380,100,110,3,3,3.3,106.7,6.700000000000003
6893,2022-03-25,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Paper,OFF-PA-10003848,20,30,4,4,1.2,28.8,8.8
6894,2022-09-19,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,FUR-FU-10002963,20,20,4,5,1.0,19.0,-1.0
6895,2023-11-11,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Technology,Phones,TEC-PH-10002447,340,410,2,4,16.4,393.6,53.60000000000002
6896,2022-12-06,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Supplies,OFF-SU-10004261,30,30,2,3,0.8999999999999999,29.1,-0.8999999999999986
6897,2022-05-06,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Paper,OFF-PA-10003228,230,240,5,2,4.8,235.2,5.199999999999989
6898,2022-05-22,Standard Class,Consumer,United States,Lakewood,Ohio,44107,East,Office Supplies,Binders,OFF-BI-10004817,10,10,3,3,0.3,9.7,-0.3000000000000007
6899,2023-01-02,Second Class,Consumer,United States,Naperville,Illinois,60540,Central,Furniture,Chairs,FUR-CH-10002880,500,600,7,5,30.0,570.0,70.0
6900,2022-10-15,Second Class,Consumer,United States,Naperville,Illinois,60540,Central,Office Supplies,Binders,OFF-BI-10001249,10,10,6,2,0.2,9.8,-0.1999999999999993
6901,2022-11-11,Standard Class,Home Office,United States,New York City,New York,10009,East,Technology,Accessories,TEC-AC-10002402,450,560,7,4,22.400000000000002,537.6,87.60000000000002
6902,2023-10-19,Same Day,Corporate,United States,Huntington Beach,California,92646,West,Technology,Copiers,TEC-CO-10001449,1940,2400,5,5,120.0,2280.0,340.0
6903,2023-04-03,Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Fasteners,OFF-FA-10002280,20,20,4,4,0.8,19.2,-0.8000000000000007
6904,2022-01-06,Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Appliances,OFF-AP-10003278,10,10,2,3,0.3,9.7,-0.3000000000000007
6905,2023-12-04,Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Storage,OFF-ST-10003994,220,240,5,5,12.0,228.0,8.0
6906,2022-10-23,Second Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Storage,OFF-ST-10003221,10,10,1,3,0.3,9.7,-0.3000000000000007
6907,2022-12-02,Same Day,Corporate,United States,Trenton,Michigan,48183,Central,Office Supplies,Binders,OFF-BI-10002225,30,40,2,4,1.6,38.4,8.399999999999999
6908,2022-06-30,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Technology,Phones,TEC-PH-10002584,860,1000,2,2,20.0,980.0,120.0
6909,2022-05-27,Standard Class,Corporate,United States,North Charleston,South Carolina,29406,South,Furniture,Furnishings,FUR-FU-10002364,10,10,2,4,0.4,9.6,-0.40000000000000036
6910,2023-06-12,Second Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,OFF-BI-10004022,0,0,3,2,0.0,0.0,0.0
6911,2022-01-03,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,Bookcases,FUR-BO-10004709,100,120,2,4,4.8,115.2,15.200000000000003
6912,2023-03-28,Second Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Storage,OFF-ST-10004340,150,190,3,5,9.5,180.5,30.5
6913,2023-07-23,Second Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Accessories,TEC-AC-10001714,140,160,4,2,3.2,156.8,16.80000000000001
6914,2022-05-26,Standard Class,Consumer,United States,West Palm Beach,Florida,33407,South,Technology,Phones,TEC-PH-10002844,50,60,2,5,3.0,57.0,7.0
6915,2023-01-31,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,OFF-ST-10000585,110,130,1,3,3.9,126.1,16.099999999999994
6916,2022-02-14,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,OFF-BI-10002824,20,20,6,2,0.4,19.6,-0.3999999999999986
6917,2022-03-02,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Paper,OFF-PA-10001289,110,120,4,3,3.5999999999999996,116.4,6.400000000000006
6918,2023-08-05,Standard Class,Corporate,United States,Sacramento,California,95823,West,Furniture,Chairs,FUR-CH-10001854,1120,1400,5,2,28.0,1372.0,252.0
6919,2022-05-22,Second Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Supplies,OFF-SU-10003567,30,30,3,5,1.5,28.5,-1.5
6920,2022-02-28,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,OFF-BI-10001597,20,20,2,2,0.4,19.6,-0.3999999999999986
6921,2023-04-10,Standard Class,Consumer,United States,Santa Barbara,California,93101,West,Office Supplies,Appliances,OFF-AP-10003287,300,360,7,2,7.2,352.8,52.80000000000001
6922,2023-02-14,Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Envelopes,OFF-EN-10001532,20,20,1,4,0.8,19.2,-0.8000000000000007
6923,2022-04-29,Second Class,Consumer,United States,Auburn,Alabama,36830,South,Office Supplies,Labels,OFF-LA-10003930,440,490,5,3,14.7,475.3,35.30000000000001
6924,2023-01-13,Second Class,Consumer,United States,Auburn,Alabama,36830,South,Office Supplies,Envelopes,OFF-EN-10003845,10,10,2,2,0.2,9.8,-0.1999999999999993
6925,2022-10-27,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10002659,20,20,7,5,1.0,19.0,-1.0
6926,2022-10-25,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10001608,550,680,12,3,20.4,659.6,109.60000000000002
6927,2023-09-02,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Labels,OFF-LA-10000305,20,20,3,5,1.0,19.0,-1.0
6928,2023-09-29,Second Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Storage,OFF-ST-10003638,70,90,4,3,2.6999999999999997,87.3,17.299999999999997
6929,2023-10-27,Second Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Labels,OFF-LA-10001934,20,20,3,2,0.4,19.6,-0.3999999999999986
6930,2023-05-23,Second Class,Consumer,United States,San Francisco,California,94109,West,Technology,Phones,TEC-PH-10003012,740,860,7,5,43.0,817.0,77.0
6931,2022-02-22,Second Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10001019,20,20,1,2,0.4,19.6,-0.3999999999999986
6932,2022-07-17,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,TEC-PH-10002070,10,10,1,2,0.2,9.8,-0.1999999999999993
6933,2023-05-11,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,TEC-PH-10002583,20,20,2,2,0.4,19.6,-0.3999999999999986
6934,2022-11-26,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,FUR-FU-10001057,30,30,2,2,0.6,29.4,-0.6000000000000014
6935,2023-09-17,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,OFF-AR-10001044,30,40,2,4,1.6,38.4,8.399999999999999
6936,2023-11-14,Second Class,Corporate,United States,El Paso,Texas,79907,Central,Technology,Accessories,TEC-AC-10001767,90,100,3,2,2.0,98.0,8.0
6937,2022-08-13,First Class,Home Office,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,FUR-FU-10000277,70,80,2,2,1.6,78.4,8.400000000000006
6938,2022-07-19,Same Day,Consumer,United States,El Paso,Texas,79907,Central,Office Supplies,Paper,OFF-PA-10001952,40,40,2,4,1.6,38.4,-1.6000000000000014
6939,2022-10-20,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Accessories,TEC-AC-10004420,410,480,4,2,9.6,470.4,60.39999999999998
6940,2023-08-05,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10001071,90,100,2,3,3.0,97.0,7.0
6941,2022-05-28,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Supplies,OFF-SU-10002503,20,30,5,3,0.8999999999999999,29.1,9.100000000000001
6942,2023-02-10,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Storage,OFF-ST-10001490,580,710,4,4,28.400000000000002,681.6,101.60000000000002
6943,2023-03-10,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Paper,OFF-PA-10003790,60,70,3,4,2.8000000000000003,67.2,7.200000000000003
6944,2022-09-21,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Technology,Phones,TEC-PH-10004094,580,620,5,4,24.8,595.2,15.200000000000045
6945,2022-08-16,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Binders,OFF-BI-10004876,10,10,4,4,0.4,9.6,-0.40000000000000036
6946,2023-11-05,Standard Class,Consumer,United States,New York City,New York,10011,East,Furniture,Bookcases,FUR-BO-10003034,450,520,5,5,26.0,494.0,44.0
